Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1249080,-,-,-,40.85,-73.86,0,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,AOD,Clearsky DHI,Cloud Type,Precipitable Water,Wind Speed,Surface Albedo,Relative Humidity,Ozone
2006,10,23,15,0,11.5,0.047,75,2,1,2.7,0.12,60.14,0.299
2006,10,23,15,30,11.9,0.047,77,0,1.1,2.7,0.12,58.58,0.3
2006,10,23,16,0,12.200000000000001,0.047,78,2,1.1,2.7,0.12,56.32,0.3
2006,10,23,16,30,12.3,0.047,79,1,1.1,2.7,0.12,55.95,0.301
2006,10,23,17,0,12.5,0.045,78,2,1.1,2.7,0.12,53.77,0.301
2006,10,23,17,30,12.5,0.045,77,4,1.1,2.7,0.12,53.77,0.302
2006,10,23,18,0,12.5,0.045,76,2,1,2.7,0.12,51.92,0.302
2006,10,23,18,30,12.3,0.045,74,2,1,2.6,0.12,52.6,0.303
2006,10,23,19,0,12.100000000000001,0.045,70,4,1,2.6,0.12,51.42,0.303
2006,10,23,19,30,11.8,0.045,66,4,1,2.5,0.12,52.45,0.304
2006,10,23,20,0,11.5,0.043000000000000003,60,4,1,2.5,0.12,51.76,0.305
2006,10,23,20,30,10.9,0.043000000000000003,52,4,1,2.3000000000000003,0.12,53.85,0.307
2006,10,23,21,0,10.3,0.043000000000000003,42,2,1,2.1,0.12,55.6,0.308
2006,10,23,21,30,9.3,0.043000000000000003,28,2,1,1.8,0.12,59.44,0.31
2006,10,23,22,0,8.3,0.043000000000000003,0,1,1,1.6,0.12,65.35,0.311
2006,10,23,22,30,7.800000000000001,0.043000000000000003,0,1,1,1.6,0.12,67.6,0.313
2006,10,23,23,0,7.4,0.044,0,4,0.9,1.6,0.12,69.05,0.315
2006,10,23,23,30,7,0.044,0,4,0.9,1.6,0.12,70.96000000000001,0.316
2006,10,24,0,0,6.6000000000000005,0.046,0,4,0.9,1.6,0.12,72.29,0.318
2006,10,24,0,30,6.300000000000001,0.046,0,4,0.9,1.6,0.12,73.8,0.32
2006,10,24,1,0,6,0.048,0,4,0.9,1.6,0.12,75.07000000000001,0.321
2006,10,24,1,30,5.800000000000001,0.048,0,4,0.9,1.6,0.12,76.11,0.323
2006,10,24,2,0,5.5,0.05,0,4,0.9,1.6,0.12,77.67,0.325
2006,10,24,2,30,5.300000000000001,0.05,0,4,0.9,1.6,0.12,78.75,0.327
2006,10,24,3,0,5.1000000000000005,0.051000000000000004,0,4,0.9,1.6,0.12,79.84,0.329
2006,10,24,3,30,4.9,0.051000000000000004,0,4,0.9,1.6,0.12,80.96000000000001,0.33
2006,10,24,4,0,4.7,0.052000000000000005,0,1,0.9,1.6,0.12,81.95,0.332
2006,10,24,4,30,4.6000000000000005,0.052000000000000005,0,1,1,1.6,0.12,82.44,0.335
2006,10,24,5,0,4.4,0.052000000000000005,0,0,1,1.6,0.12,83.31,0.338
2006,10,24,5,30,4.3,0.052000000000000005,0,0,1,1.6,0.12,83.89,0.341
2006,10,24,6,0,4.1000000000000005,0.053,0,0,1,1.6,0.12,84.71000000000001,0.34400000000000003
2006,10,24,6,30,4,0.053,0,0,1,1.6,0.12,85.22,0.34600000000000003
2006,10,24,7,0,3.8000000000000003,0.056,0,4,1,1.6,0.12,86.24,0.34800000000000003
2006,10,24,7,30,3.8000000000000003,0.056,0,4,1,1.7000000000000002,0.12,86.24,0.34900000000000003
2006,10,24,8,0,3.8000000000000003,0.061,0,4,1,1.7000000000000002,0.12,86.45,0.35000000000000003
2006,10,24,8,30,4,0.061,0,4,1.1,1.8,0.12,85.25,0.352
2006,10,24,9,0,4.2,0.063,0,4,1.1,1.9000000000000001,0.12,84.56,0.353
2006,10,24,9,30,4.1000000000000005,0.063,0,4,1,1.9000000000000001,0.12,85.16,0.355
2006,10,24,10,0,4.1000000000000005,0.06,0,1,1,1.8,0.12,85.07000000000001,0.357
2006,10,24,10,30,4.1000000000000005,0.06,0,4,1,1.9000000000000001,0.12,85.07000000000001,0.358
2006,10,24,11,0,4.1000000000000005,0.057,0,4,1,1.9000000000000001,0.12,84.65,0.359
2006,10,24,11,30,4.5,0.057,15,4,1,2,0.12,82.39,0.36
2006,10,24,12,0,4.9,0.056,35,4,1,2.2,0.12,80.61,0.36
2006,10,24,12,30,5.6000000000000005,0.056,49,4,1,2.4000000000000004,0.12,76.79,0.361
2006,10,24,13,0,6.300000000000001,0.057,59,4,1,2.5,0.12,73,0.362
2006,10,24,13,30,7.1000000000000005,0.057,66,4,1,2.6,0.12,69.11,0.364
2006,10,24,14,0,7.800000000000001,0.057,72,4,1,2.7,0.12,65.49,0.365
2006,10,24,14,30,8.4,0.057,77,4,1,2.7,0.12,62.88,0.366
2006,10,24,15,0,9,0.06,81,4,1,2.7,0.12,60.480000000000004,0.366
2006,10,24,15,30,9.4,0.06,83,4,1,2.8000000000000003,0.12,58.88,0.366
2006,10,24,16,0,9.8,0.06,85,0,1,2.8000000000000003,0.12,57.24,0.365
2006,10,24,16,30,10.100000000000001,0.06,86,0,1,2.8000000000000003,0.12,56.1,0.365
2006,10,24,17,0,10.4,0.059000000000000004,85,2,1,2.9000000000000004,0.12,54.51,0.364
2006,10,24,17,30,10.5,0.059000000000000004,84,2,1,2.9000000000000004,0.12,54.15,0.364
2006,10,24,18,0,10.600000000000001,0.052000000000000005,79,4,1,2.9000000000000004,0.12,53.27,0.364
2006,10,24,18,30,10.600000000000001,0.052000000000000005,77,4,1,2.9000000000000004,0.12,53.32,0.365
2006,10,24,19,0,10.600000000000001,0.051000000000000004,72,4,1,3,0.12,53.17,0.366
2006,10,24,19,30,10.3,0.051000000000000004,68,4,1,2.9000000000000004,0.12,54.24,0.367
2006,10,24,20,0,10.100000000000001,0.048,61,4,1,2.9000000000000004,0.12,55.1,0.368
2006,10,24,20,30,9.700000000000001,0.048,53,4,1,2.8000000000000003,0.12,56.65,0.37
2006,10,24,21,0,9.3,0.046,42,4,1,2.7,0.12,58.89,0.371
2006,10,24,21,30,8.6,0.046,27,4,1.1,2.5,0.12,61.79,0.372
2006,10,24,22,0,8,0.045,0,4,1.1,2.4000000000000004,0.12,65.91,0.373
2006,10,24,22,30,7.7,0.045,0,4,1.1,2.4000000000000004,0.12,67.34,0.373
2006,10,24,23,0,7.300000000000001,0.044,0,4,1.1,2.4000000000000004,0.12,70.7,0.373
2006,10,24,23,30,7.1000000000000005,0.044,0,4,1.1,2.4000000000000004,0.12,71.67,0.371
2006,10,25,0,0,6.800000000000001,0.045,0,4,1.1,2.4000000000000004,0.12,74.26,0.37
2006,10,25,0,30,6.6000000000000005,0.045,0,4,1.1,2.4000000000000004,0.12,75.28,0.369
2006,10,25,1,0,6.4,0.044,0,4,1.2000000000000002,2.4000000000000004,0.12,76.89,0.368
2006,10,25,1,30,6.2,0.044,0,0,1.2000000000000002,2.3000000000000003,0.12,77.95,0.366
2006,10,25,2,0,6,0.044,0,1,1.2000000000000002,2.3000000000000003,0.12,79.29,0.365
2006,10,25,2,30,5.9,0.044,0,4,1.2000000000000002,2.3000000000000003,0.12,79.84,0.361
2006,10,25,3,0,5.800000000000001,0.044,0,1,1.1,2.3000000000000003,0.12,80.13,0.358
2006,10,25,3,30,5.6000000000000005,0.044,0,0,1.1,2.2,0.12,81.25,0.354
2006,10,25,4,0,5.5,0.045,0,1,1.1,2.2,0.12,81.26,0.34900000000000003
2006,10,25,4,30,5.4,0.045,0,0,1.1,2.1,0.12,81.83,0.34500000000000003
2006,10,25,5,0,5.300000000000001,0.045,0,0,1.1,2,0.12,82.46000000000001,0.34
2006,10,25,5,30,5.2,0.045,0,0,1.1,2,0.12,83.03,0.336
2006,10,25,6,0,5.1000000000000005,0.046,0,0,1.1,2,0.12,83.87,0.332
2006,10,25,6,30,5,0.046,0,0,1.1,1.9000000000000001,0.12,84.46000000000001,0.329
2006,10,25,7,0,5,0.045,0,1,1.1,1.9000000000000001,0.12,84.65,0.326
2006,10,25,7,30,4.9,0.045,0,0,1.1,1.9000000000000001,0.12,85.24,0.324
2006,10,25,8,0,4.9,0.045,0,0,1.1,1.9000000000000001,0.12,85.54,0.321
2006,10,25,8,30,4.9,0.045,0,0,1.1,2,0.12,85.54,0.32
2006,10,25,9,0,4.9,0.044,0,0,1.1,2,0.12,86.11,0.319
2006,10,25,9,30,4.800000000000001,0.044,0,0,1.1,2,0.12,86.71000000000001,0.318
2006,10,25,10,0,4.7,0.043000000000000003,0,0,1.1,1.9000000000000001,0.12,87.5,0.317
2006,10,25,10,30,4.7,0.043000000000000003,0,0,1.1,1.9000000000000001,0.12,87.58,0.317
2006,10,25,11,0,4.7,0.043000000000000003,0,1,1.1,1.9000000000000001,0.12,87.77,0.316
2006,10,25,11,30,5.300000000000001,0.043000000000000003,13,0,1.1,2.1,0.12,84.18,0.316
2006,10,25,12,0,5.9,0.04,32,1,1.1,2.3000000000000003,0.12,81.79,0.315
2006,10,25,12,30,6.800000000000001,0.04,45,2,1.1,2.6,0.12,76.88,0.315
2006,10,25,13,0,7.7,0.038,53,0,1.1,2.8000000000000003,0.12,72.5,0.316
2006,10,25,13,30,8.5,0.038,59,0,1.1,2.9000000000000004,0.12,68.68,0.316
2006,10,25,14,0,9.3,0.036000000000000004,63,0,1.1,3,0.12,64.84,0.317
2006,10,25,14,30,9.9,0.036000000000000004,67,0,1.1,3.1,0.12,62.29,0.318
2006,10,25,15,0,10.5,0.034,69,0,1.1,3.1,0.12,59.6,0.318
2006,10,25,15,30,11,0.034,71,0,1.1,3.2,0.12,57.65,0.319
2006,10,25,16,0,11.5,0.032,71,2,1.1,3.2,0.12,55.49,0.32
2006,10,25,16,30,11.700000000000001,0.032,71,2,1.1,3.3000000000000003,0.12,54.77,0.32
2006,10,25,17,0,12,0.03,70,1,1.1,3.4000000000000004,0.12,53.22,0.321
2006,10,25,17,30,12.100000000000001,0.03,69,1,1.1,3.4000000000000004,0.12,52.870000000000005,0.321
2006,10,25,18,0,12.200000000000001,0.026000000000000002,65,2,1.1,3.4000000000000004,0.12,51.88,0.321
2006,10,25,18,30,12.200000000000001,0.026000000000000002,63,4,1.1,3.4000000000000004,0.12,51.88,0.321
2006,10,25,19,0,12.100000000000001,0.025,60,2,1.1,3.4000000000000004,0.12,51.6,0.322
2006,10,25,19,30,11.8,0.025,56,2,1.1,3.3000000000000003,0.12,52.68,0.322
2006,10,25,20,0,11.600000000000001,0.024,51,0,1.1,3.2,0.12,52.92,0.322
2006,10,25,20,30,11.100000000000001,0.024,45,0,1.1,3,0.12,54.75,0.322
2006,10,25,21,0,10.600000000000001,0.023,36,1,1.1,2.8000000000000003,0.12,56.6,0.322
2006,10,25,21,30,9.8,0.023,23,0,1.1,2.6,0.12,59.7,0.322
2006,10,25,22,0,9.1,0.023,0,0,1.1,2.3000000000000003,0.12,63.39,0.322
2006,10,25,22,30,8.6,0.023,0,1,1.1,2.2,0.12,65.56,0.322
2006,10,25,23,0,8.1,0.022,0,1,1.1,2.2,0.12,68.33,0.322
2006,10,25,23,30,7.7,0.022,0,0,1,2.1,0.12,70.21000000000001,0.322
2006,10,26,0,0,7.300000000000001,0.022,0,0,1,2.1,0.12,72.16,0.322
2006,10,26,0,30,6.9,0.022,0,0,1,2,0.12,74.24,0.322
2006,10,26,1,0,6.6000000000000005,0.023,0,0,1,1.9000000000000001,0.12,75.5,0.322
2006,10,26,1,30,6.2,0.023,0,0,1,1.8,0.12,77.60000000000001,0.322
2006,10,26,2,0,5.9,0.023,0,0,1,1.6,0.12,78.95,0.321
2006,10,26,2,30,5.6000000000000005,0.023,0,0,1,1.6,0.12,80.60000000000001,0.32
2006,10,26,3,0,5.4,0.024,0,0,1,1.5,0.12,81.77,0.32
2006,10,26,3,30,5.2,0.024,0,0,1,1.5,0.12,82.91,0.318
2006,10,26,4,0,4.9,0.024,0,0,1,1.5,0.12,84.96000000000001,0.317
2006,10,26,4,30,4.7,0.024,0,0,1,1.5,0.12,86.15,0.316
2006,10,26,5,0,4.4,0.024,0,1,1,1.5,0.12,88.13,0.315
2006,10,26,5,30,4.2,0.024,0,1,0.9,1.6,0.12,89.37,0.315
2006,10,26,6,0,4,0.023,0,4,0.9,1.6,0.12,90.76,0.314
2006,10,26,6,30,3.8000000000000003,0.023,0,1,0.9,1.6,0.12,92.05,0.313
2006,10,26,7,0,3.6,0.023,0,4,0.9,1.6,0.12,93.52,0.313
2006,10,26,7,30,3.5,0.023,0,2,0.9,1.6,0.12,94.18,0.312
2006,10,26,8,0,3.4000000000000004,0.023,0,0,0.9,1.6,0.12,94.79,0.312
2006,10,26,8,30,3.2,0.023,0,0,0.9,1.6,0.12,96.13,0.312
2006,10,26,9,0,3.1,0.024,0,0,0.9,1.6,0.12,96.54,0.311
2006,10,26,9,30,3,0.024,0,4,0.9,1.5,0.12,97.23,0.311
2006,10,26,10,0,2.8000000000000003,0.024,0,1,0.9,1.5,0.12,98.15,0.311
2006,10,26,10,30,2.7,0.024,0,0,0.9,1.5,0.12,98.85000000000001,0.31
2006,10,26,11,0,2.6,0.025,0,0,0.9,1.5,0.12,98.46000000000001,0.31
2006,10,26,11,30,3.3000000000000003,0.025,12,0,0.9,1.6,0.12,93.7,0.309
2006,10,26,12,0,4.1000000000000005,0.024,28,0,0.9,1.8,0.12,87.98,0.309
2006,10,26,12,30,5.1000000000000005,0.024,39,0,0.9,2.1,0.12,82.05,0.309
2006,10,26,13,0,6.2,0.024,47,0,0.9,2.4000000000000004,0.12,71.67,0.308
2006,10,26,13,30,6.9,0.024,52,0,0.9,2.5,0.12,68.31,0.308
2006,10,26,14,0,7.7,0.025,57,0,0.9,2.6,0.12,60.59,0.307
2006,10,26,14,30,8.3,0.025,60,0,0.9,2.5,0.12,58.18,0.306
2006,10,26,15,0,8.8,0.026000000000000002,64,2,0.9,2.5,0.12,54.54,0.306
2006,10,26,15,30,9.3,0.026000000000000002,65,4,0.9,2.5,0.12,52.74,0.305
2006,10,26,16,0,9.700000000000001,0.028,68,4,0.9,2.5,0.12,51.14,0.305
2006,10,26,16,30,10.100000000000001,0.028,69,4,0.9,2.4000000000000004,0.12,49.79,0.305
2006,10,26,17,0,10.4,0.03,70,2,0.9,2.4000000000000004,0.12,49.13,0.305
2006,10,26,17,30,10.600000000000001,0.03,69,2,0.9,2.4000000000000004,0.12,48.43,0.305
2006,10,26,18,0,10.8,0.036000000000000004,71,2,0.9,2.4000000000000004,0.12,48.25,0.305
2006,10,26,18,30,10.8,0.036000000000000004,69,2,0.9,2.4000000000000004,0.12,48.25,0.305
2006,10,26,19,0,10.8,0.034,65,1,0.8,2.4000000000000004,0.12,48.68,0.306
2006,10,26,19,30,10.600000000000001,0.034,61,0,0.8,2.3000000000000003,0.12,49.33,0.305
2006,10,26,20,0,10.4,0.032,55,0,0.8,2.2,0.12,50.67,0.305
2006,10,26,20,30,9.8,0.032,48,0,0.8,2,0.12,52.74,0.304
2006,10,26,21,0,9.200000000000001,0.029,38,0,0.8,1.8,0.12,57.27,0.302
2006,10,26,21,30,7.9,0.029,24,0,0.8,1.6,0.12,62.53,0.302
2006,10,26,22,0,6.6000000000000005,0.028,0,0,0.8,1.5,0.12,70.60000000000001,0.302
2006,10,26,22,30,6.2,0.028,0,0,0.8,1.5,0.12,72.64,0.302
2006,10,26,23,0,5.800000000000001,0.027,0,0,0.8,1.5,0.12,74.39,0.302
2006,10,26,23,30,5.4,0.027,0,0,0.8,1.4000000000000001,0.12,76.48,0.302
2006,10,27,0,0,5,0.027,0,0,0.8,1.4000000000000001,0.12,78.86,0.301
2006,10,27,0,30,4.7,0.027,0,0,0.8,1.4000000000000001,0.12,80.52,0.301
2006,10,27,1,0,4.3,0.026000000000000002,0,0,0.8,1.4000000000000001,0.12,82.71000000000001,0.3
2006,10,27,1,30,3.8000000000000003,0.026000000000000002,0,0,0.8,1.3,0.12,85.66,0.3
2006,10,27,2,0,3.4000000000000004,0.025,0,0,0.8,1.3,0.12,87.73,0.299
2006,10,27,2,30,3,0.025,0,0,0.8,1.2000000000000002,0.12,90.24,0.299
2006,10,27,3,0,2.6,0.025,0,0,0.8,1.2000000000000002,0.12,92.26,0.299
2006,10,27,3,30,2.4000000000000004,0.025,0,0,0.8,1.2000000000000002,0.12,93.57000000000001,0.299
2006,10,27,4,0,2.2,0.025,0,0,0.7000000000000001,1.1,0.12,94.15,0.3
2006,10,27,4,30,2,0.025,0,0,0.7000000000000001,1.1,0.12,95.5,0.3
2006,10,27,5,0,1.7000000000000002,0.026000000000000002,0,0,0.7000000000000001,1.1,0.12,96.98,0.3
2006,10,27,5,30,1.6,0.026000000000000002,0,0,0.7000000000000001,1.1,0.12,97.68,0.3
2006,10,27,6,0,1.4000000000000001,0.026000000000000002,0,0,0.7000000000000001,1.1,0.12,98.86,0.3
2006,10,27,6,30,1.2000000000000002,0.026000000000000002,0,0,0.7000000000000001,1.1,0.12,100,0.299
2006,10,27,7,0,1,0.026000000000000002,0,0,0.7000000000000001,1.1,0.12,100,0.299
2006,10,27,7,30,0.9,0.026000000000000002,0,0,0.7000000000000001,1.1,0.12,100,0.299
2006,10,27,8,0,0.8,0.027,0,0,0.7000000000000001,1.1,0.12,100,0.299
2006,10,27,8,30,0.6000000000000001,0.027,0,0,0.8,1.1,0.12,100,0.299
2006,10,27,9,0,0.5,0.028,0,0,0.8,1,0.12,100,0.298
2006,10,27,9,30,0.5,0.028,0,0,0.8,1,0.12,100,0.298
2006,10,27,10,0,0.4,0.032,0,0,0.8,1,0.12,100,0.297
2006,10,27,10,30,0.4,0.032,0,0,0.8,1,0.12,100,0.296
2006,10,27,11,0,0.4,0.034,0,0,0.8,1,0.12,100,0.295
2006,10,27,11,30,1.4000000000000001,0.034,12,0,0.8,1.1,0.12,95.14,0.294
2006,10,27,12,0,2.4000000000000004,0.031,29,0,0.8,1.1,0.12,90.07000000000001,0.293
2006,10,27,12,30,3.8000000000000003,0.031,41,0,0.8,1.1,0.12,81.59,0.292
2006,10,27,13,0,5.2,0.028,48,0,0.8,1,0.12,72.54,0.292
2006,10,27,13,30,6.300000000000001,0.028,54,0,0.8,0.6000000000000001,0.12,67.3,0.292
2006,10,27,14,0,7.5,0.029,59,0,0.8,0.2,0.12,57.730000000000004,0.292
2006,10,27,14,30,8.200000000000001,0.029,63,0,0.8,0.2,0.12,55,0.291
2006,10,27,15,0,8.9,0.029,65,0,0.9,0.2,0.12,52.33,0.29
2006,10,27,15,30,9.5,0.029,67,0,0.9,0.30000000000000004,0.12,50.26,0.29
2006,10,27,16,0,10,0.03,69,0,0.9,0.4,0.12,49.72,0.29
2006,10,27,16,30,10.4,0.03,69,2,1,0.5,0.12,48.42,0.29
2006,10,27,17,0,10.8,0.033,71,4,1.1,0.6000000000000001,0.12,48.77,0.29
2006,10,27,17,30,11,0.033,70,0,1.2000000000000002,0.8,0.12,48.13,0.29
2006,10,27,18,0,11.200000000000001,0.042,73,0,1.3,0.9,0.12,49.42,0.291
2006,10,27,18,30,11,0.042,71,4,1.5,1.1,0.12,50.08,0.291
2006,10,27,19,0,10.8,0.053,72,4,1.6,1.2000000000000002,0.12,52.89,0.29
2006,10,27,19,30,10.4,0.053,67,7,1.7000000000000002,1.3,0.12,54.26,0.29
2006,10,27,20,0,9.9,0.067,65,7,1.8,1.3,0.12,60.11,0.289
2006,10,27,20,30,9.4,0.067,57,7,1.9000000000000001,1.2000000000000002,0.12,62.160000000000004,0.28800000000000003
2006,10,27,21,0,8.9,0.093,48,6,1.9000000000000001,1.1,0.12,70.52,0.28800000000000003
2006,10,27,21,30,8.5,0.093,27,7,2.1,1.1,0.12,72.44,0.28800000000000003
2006,10,27,22,0,8.200000000000001,0.129,0,7,2.2,1.1,0.12,77.55,0.28800000000000003
2006,10,27,22,30,8.1,0.129,0,7,2.3000000000000003,1.1,0.12,78.08,0.28800000000000003
2006,10,27,23,0,8.1,0.14,0,7,2.5,1.2000000000000002,0.12,82.49,0.28800000000000003
2006,10,27,23,30,8,0.14,0,7,2.5,1.3,0.12,83.05,0.28800000000000003
2006,10,28,0,0,8,0.139,0,7,2.6,1.3,0.12,88.43,0.28700000000000003
2006,10,28,0,30,8.1,0.139,0,7,2.7,1.4000000000000001,0.12,87.84,0.28700000000000003
2006,10,28,1,0,8.1,0.14400000000000002,0,6,2.7,1.5,0.12,93.2,0.28600000000000003
2006,10,28,1,30,8.200000000000001,0.14400000000000002,0,6,2.7,1.5,0.12,92.57000000000001,0.28500000000000003
2006,10,28,2,0,8.4,0.124,0,7,2.8000000000000003,1.6,0.12,95.48,0.28500000000000003
2006,10,28,2,30,8.700000000000001,0.124,0,7,2.8000000000000003,1.7000000000000002,0.12,93.56,0.28400000000000003
2006,10,28,3,0,8.9,0.121,0,7,2.8000000000000003,1.9000000000000001,0.12,96.52,0.28200000000000003
2006,10,28,3,30,9.200000000000001,0.121,0,7,2.8000000000000003,2,0.12,94.5,0.28200000000000003
2006,10,28,4,0,9.5,0.112,0,6,2.9000000000000004,2.1,0.12,96.74000000000001,0.281
2006,10,28,4,30,9.8,0.112,0,6,2.9000000000000004,2.3000000000000003,0.12,94.73,0.28
2006,10,28,5,0,10.100000000000001,0.101,0,6,3,2.5,0.12,96.97,0.28
2006,10,28,5,30,10.5,0.101,0,6,3,2.7,0.12,94.32000000000001,0.279
2006,10,28,6,0,10.8,0.10400000000000001,0,6,3.1,2.9000000000000004,0.12,97.16,0.279
2006,10,28,6,30,11.200000000000001,0.10400000000000001,0,6,3.2,3.1,0.12,94.53,0.279
2006,10,28,7,0,11.600000000000001,0.094,0,6,3.3000000000000003,3.4000000000000004,0.12,97.4,0.279
2006,10,28,7,30,12.100000000000001,0.094,0,6,3.4000000000000004,3.7,0.12,94.07000000000001,0.28
2006,10,28,8,0,12.600000000000001,0.095,0,6,3.5,4.1000000000000005,0.12,97.04,0.281
2006,10,28,8,30,13.100000000000001,0.095,0,6,3.6,4.5,0.12,93.74,0.28200000000000003
2006,10,28,9,0,13.600000000000001,0.12,0,6,3.6,4.800000000000001,0.12,97.16,0.28300000000000003
2006,10,28,9,30,14.100000000000001,0.12,0,6,3.7,5.1000000000000005,0.12,93.97,0.28400000000000003
2006,10,28,10,0,14.600000000000001,0.14100000000000001,0,6,3.8000000000000003,5.300000000000001,0.12,96.60000000000001,0.28400000000000003
2006,10,28,10,30,14.9,0.14100000000000001,0,6,3.9000000000000004,5.4,0.12,94.66,0.28500000000000003
2006,10,28,11,0,15.3,0.162,0,6,3.9000000000000004,5.6000000000000005,0.12,96.19,0.28500000000000003
2006,10,28,11,30,15.600000000000001,0.162,9,6,3.9000000000000004,5.800000000000001,0.12,94.27,0.28600000000000003
2006,10,28,12,0,15.9,0.198,45,6,3.8000000000000003,5.9,0.12,95.49,0.28700000000000003
2006,10,28,12,30,16.3,0.198,75,6,3.8000000000000003,6,0.12,92.99,0.289
2006,10,28,13,0,16.7,0.245,108,7,3.8000000000000003,6,0.12,94.27,0.29
2006,10,28,13,30,17.1,0.245,126,7,3.9000000000000004,6.1000000000000005,0.12,91.82000000000001,0.29
2006,10,28,14,0,17.5,0.368,174,4,4.1000000000000005,6.2,0.12,93.29,0.289
2006,10,28,14,30,17.8,0.368,190,4,3.7,5.7,0.12,91.54,0.291
2006,10,28,15,0,18.2,0.364,200,4,3.3000000000000003,5.300000000000001,0.12,92.94,0.293
2006,10,28,15,30,18.3,0.364,208,4,3.3000000000000003,4.4,0.12,92.36,0.295
2006,10,28,16,0,18.5,0.17,136,4,3.2,3.5,0.12,90.37,0.298
2006,10,28,16,30,18.5,0.17,138,2,2.9000000000000004,2.9000000000000004,0.12,90.37,0.301
2006,10,28,17,0,18.6,0.115,111,2,2.7,2.3000000000000003,0.12,84.98,0.304
2006,10,28,17,30,18.7,0.115,110,4,2.4000000000000004,2.2,0.12,84.37,0.307
2006,10,28,18,0,18.7,0.066,85,8,2.1,2.1,0.12,78.75,0.311
2006,10,28,18,30,18.5,0.066,81,2,2.1,2.4000000000000004,0.12,79.74,0.313
2006,10,28,19,0,18.400000000000002,0.06,74,4,2.2,2.6,0.12,74.55,0.315
2006,10,28,19,30,17.5,0.06,69,3,2.2,2.9000000000000004,0.12,78.88,0.317
2006,10,28,20,0,16.6,0.082,69,3,2.3000000000000003,3.1,0.12,77.78,0.319
2006,10,28,20,30,15.200000000000001,0.082,59,3,2,3.6,0.12,85.12,0.322
2006,10,28,21,0,13.8,0.07,44,2,1.7000000000000002,4,0.12,75.59,0.324
2006,10,28,21,30,12.4,0.07,25,1,1.4000000000000001,4,0.12,82.89,0.327
2006,10,28,22,0,10.9,0.051000000000000004,0,0,1.1,3.9000000000000004,0.12,70.94,0.33
2006,10,28,22,30,10.3,0.051000000000000004,0,0,1,3.7,0.12,73.9,0.332
2006,10,28,23,0,9.600000000000001,0.05,0,0,0.9,3.4000000000000004,0.12,71.21000000000001,0.335
2006,10,28,23,30,9.3,0.05,0,0,0.9,3.5,0.12,72.66,0.338
2006,10,29,0,0,8.9,0.046,0,1,0.8,3.6,0.12,68.12,0.341
2006,10,29,0,30,8.5,0.046,0,1,0.9,3.6,0.12,69.99,0.34500000000000003
2006,10,29,1,0,8.1,0.048,0,0,0.9,3.6,0.12,66.5,0.35000000000000003
2006,10,29,1,30,7.9,0.048,0,0,1,3.7,0.12,67.41,0.354
2006,10,29,2,0,7.6000000000000005,0.056,0,4,1,3.8000000000000003,0.12,68.14,0.358
2006,10,29,2,30,7.6000000000000005,0.056,0,4,1,4,0.12,68.14,0.361
2006,10,29,3,0,7.5,0.058,0,4,1.1,4.2,0.12,70.56,0.365
2006,10,29,3,30,7.5,0.058,0,4,1.1,4.2,0.12,70.56,0.366
2006,10,29,4,0,7.5,0.061,0,4,1.1,4.2,0.12,72.82000000000001,0.368
2006,10,29,4,30,7.5,0.061,0,4,1,4.1000000000000005,0.12,72.82000000000001,0.369
2006,10,29,5,0,7.5,0.053,0,7,1,4.1000000000000005,0.12,73.17,0.371
2006,10,29,5,30,7.4,0.053,0,7,1,4,0.12,73.67,0.373
2006,10,29,6,0,7.300000000000001,0.045,0,0,1,3.9000000000000004,0.12,73.57000000000001,0.374
2006,10,29,6,30,7.1000000000000005,0.045,0,2,0.9,3.9000000000000004,0.12,74.66,0.376
2006,10,29,7,0,7,0.039,0,1,0.9,3.9000000000000004,0.12,73.28,0.377
2006,10,29,7,30,6.7,0.039,0,1,0.9,3.9000000000000004,0.12,74.8,0.378
2006,10,29,8,0,6.5,0.035,0,7,0.8,3.9000000000000004,0.12,73.14,0.379
2006,10,29,8,30,6.4,0.035,0,7,0.8,3.9000000000000004,0.12,73.65,0.38
2006,10,29,9,0,6.2,0.033,0,7,0.8,3.9000000000000004,0.12,72.08,0.381
